author_id,name,gender,seniority,nbpub,pubrate
1,A. Kumaran,u,11,26,2.36
2,A. Prasad Sistla,u,32,114,3.56
3,Abdullah Mueen,m,5,18,3.6
4,Abdulmohsen Algarni,u,6,15,2.5
5,Abdur Chowdhury,m,18,70,3.89
6,Abhay Harpale,m,10,10,1
7,Abhay Mehta,m,15,18,1.2
8,Abhijit Pol,m,10,10,1
9,Abhijith Kashyap,u,5,8,1.6
10,Abhimanyu Das,u,12,23,1.92
11,Abhimanyu Lad,u,10,10,1
12,Abhinandan Das,u,12,8,0.67
13,Abhinav Gupta,m,11,49,4.45
14,Abhishek Gupta,m,11,46,4.18
15,Abhishek Mukherji,m,7,8,1.14
16,Abraham Bagherjeiran,m,9,15,1.67
17,Abraham Bernstein,m,19,93,4.89
18,Achim Kraiss,m,19,17,0.89
19,Ad Feelders,m,19,43,2.26
20,Ada Wai-Chee Fu,w,25,140,5.6
21,Adam Bermingham,m,6,5,0.83
22,Adam Bosworth,m,18,12,0.67
23,Adam J. Storm,m,13,9,0.69
24,Adam Jatowt,m,11,67,6.09
25,Adam K. Usadi,m,3,4,1.33
26,Adam L. Berger,m,20,17,0.85
27,Adam Marcus,m,8,19,2.38
28,Adam Silberstein,m,10,34,3.4
29,Adam Woznica,m,9,16,1.78
30,Adele E. Howe,w,28,84,3
31,Adina Crainiceanu,w,11,11,1
32,Adish Singla,u,5,15,3
33,Aditya G. Parameswaran,m,6,31,5.17
34,Aditya Pal,m,5,17,3.4
35,Adrian Popescu,m,21,79,3.76
36,Adrian Silvescu,m,17,28,1.65
37,Adriane Chapman,w,12,24,2
38,Adriano Veloso,m,13,62,4.77
39,Adwait Ratnaparkhi,u,20,24,1.2
40,Agma J. M. Traina,u,17,178,10.47
41,Ah-Hwee Tan,m,19,112,5.89
42,Ahmad Ghazal,m,13,18,1.38
43,Ahmed Eldawy,m,3,16,5.33
44,Ahmed Hassan Awadallah,m,8,30,3.75
45,Ahmed K. Elmagarmid,m,29,184,6.34
46,Ahmed Metwally,m,10,20,2
47,Aidong Zhang,u,25,221,8.84
48,Aijun An,u,20,95,4.75
49,Aimin Pan,u,9,7,0.78
50,Aisling Kelliher,w,10,38,3.8
51,Aixin Sun,u,13,108,8.31
52,Aiyou Chen,u,10,28,2.8
53,Ajay Gupta,m,12,11,0.92
54,Ajay Gupta,m,21,12,0.57
55,Ajita John,w,20,37,1.85
56,Akanksha Baid,u,7,9,1.29
57,Akhmed Umyarov,m,7,6,0.86
58,Akihiro Inokuchi,m,15,26,1.73
59,Akisato Kimura,u,13,46,3.54
60,Akrivi Vlachou,u,9,39,4.33
61,Akshay Java,m,11,17,1.55
62,Akshay Patil,m,4,6,1.5
63,Alain Crolotte,m,36,24,0.67
64,Alan F. Smeaton,m,33,285,8.64
65,Alan Fekete,m,28,130,4.64
66,Alan Halverson,m,11,11,1
67,Alan Hanjalic,m,18,132,7.33
68,Alan J. Demers,m,40,90,2.25
69,Alan Mislove,m,11,35,3.18
70,Alan Nash,m,11,24,2.18
71,Alan Said,m,5,28,5.6
72,Albert Angel,m,6,8,1.33
73,Albert Bifet,m,9,52,5.78
74,Albert Yu,m,6,8,1.33
75,Albert-Laszlo Barabasi,m,15,37,2.47
76,Alberto H. F. Laender,m,30,169,5.63
77,Alberto Lerner,m,15,7,0.47
78,Alberto O. Mendelzon,m,35,145,4.14
79,Albrecht Schmidt,m,16,18,1.13
80,Alejandro A. Vaisman,m,15,65,4.33
81,Alejandro Bellogin,m,6,39,6.5
82,Alejandro Jaimes,m,14,84,6
83,Alejandro P. Buchmann,m,35,175,5
84,Aleksandar Lazarevic,m,14,33,2.36
85,Aleksandar Stupar,m,3,10,3.33
86,Aleksander Kolcz,m,20,35,1.75
87,Aleksandr Chuklin,m,3,10,3.33
88,Aleksandra Korolova,w,9,9,1
89,Aleksandras Surna,m,7,3,0.43
90,Alessandro Bozzon,m,8,70,8.75
91,Alessandro Campi,m,12,53,4.42
92,Alessandro Flammini,m,9,35,3.89
93,Alessandro Moschitti,m,14,122,8.71
94,Alessandro Panconesi,m,26,96,3.69
95,Alessandro Raffio,m,9,10,1.11
96,Alessandro Sordoni,m,5,8,1.6
97,Alex Acero,m,24,192,8
98,Alex Aussem,m,19,48,2.53
99,Alex Beutel,m,4,11,2.75
100,Alex Delis,m,23,94,4.09
101,Alex J. Smola,m,18,184,10.22
102,Alex Rasin,m,11,16,1.45
103,Alex Thomo,m,14,65,4.64
104,Alexander Bohm,m,8,10,1.25
105,Alexander Felfernig,m,15,98,6.53
106,Alexander G. Gray,m,19,75,3.95
107,Alexander G. Hauptmann,m,28,219,7.82
108,Alexander Hinneburg,m,16,47,2.94
109,Alexander J. Smola,m,18,184,10.22
110,Alexander Kotov,m,4,8,2
111,Alexander Markowetz,m,13,9,0.69
112,Alexander Moshchuk,m,8,17,2.13
113,Alexander Rasin,m,11,16,1.45
114,Alexander S. Szalay,m,15,112,7.47
115,Alexander Tuzhilin,m,29,84,2.9
116,Alexander Yates,m,11,34,3.09
117,Alexandra Meliou,w,8,24,3
118,Alexandra Poulovassilis,w,26,106,4.08
119,Alexandre Passant,m,9,69,7.67
120,Alexandre Termier,m,13,24,1.85
121,Alexandre V. Evfimievski,m,16,12,0.75
122,Alexandrin Popescul,u,14,10,0.71
123,Alexandros Kalousis,m,19,43,2.26
124,Alexandros Karatzoglou,m,11,29,2.64
125,Alexandros Labrinidis,m,16,82,5.13
126,Alexandros Nanopoulos,m,16,112,7
127,Alexandros Ntoulas,m,14,32,2.29
128,Alexandru Niculescu-Mizil,m,10,28,2.8
129,Alexey Pryakhin,m,10,40,4
130,Alexiei Dingli,u,12,30,2.5
131,Alfons Kemper,m,30,212,7.07
132,Alfred Kobsa,m,31,115,3.71
133,Alfredo Cuzzocrea,m,13,218,16.77
134,Ali Dasdan,m,19,39,2.05
135,Ali Ghodsi,m,12,85,7.08
136,Ali Inan,m,9,13,1.44
137,Ali Pinar,m,19,62,3.26
138,Ali Saman Tosun,m,14,39,2.79
139,Alice H. Oh,w,5,19,3.8
140,Alin Deutsch,m,19,74,3.89
141,Alin Dobra,m,13,41,3.15
142,Alistair C. Veitch,m,18,23,1.28
143,Alistair Moffat,m,34,186,5.47
144,Alkis Simitsis,u,13,89,6.85
145,Alok Kirpal,m,12,4,0.33
146,Alok N. Choudhary,m,27,384,14.22
147,Alon Y. Halevy,m,22,235,10.68
148,Alpa Jain,m,8,23,2.88
149,Altigran Soares da Silva,u,18,105,5.83
150,Alvaro A. A. Fernandes,m,21,99,4.71
151,Alvaro Barreiro,m,25,51,2.04
152,Alvaro Bolivar,m,12,10,0.83
153,Alvin Cheung,m,9,20,2.22
154,Amanda Stent,w,16,56,3.5
155,Amarnath Gupta,m,23,117,5.09
156,Ambuj K. Singh,u,27,164,6.07
157,Ameet Kini,m,11,6,0.55
158,Amelie Anglade,w,7,8,1.14
159,Amelie Marian,w,15,35,2.33
160,Amey V. Laud,u,12,6,0.5
161,Amihood Amir,u,29,179,6.17
162,Amin Saberi,m,14,84,6
163,Amin Vahdat,m,21,159,7.57
164,Amir Netz,m,14,3,0.21
165,Amit Anil Nanavati,m,18,51,2.83
166,Amit Chandel,m,8,5,0.63
167,Amit Dhurandhar,m,9,11,1.22
168,Amit Ganesh,m,20,7,0.35
169,Amit Goyal,m,6,14,2.33
170,Amit Madaan,m,6,5,0.83
171,Amit Manjhi,m,11,8,0.73
172,Amit Marathe,m,13,9,0.69
173,Amit P. Sheth,m,30,327,10.9
174,Amit Sharma,m,13,27,2.08
175,Amit Singh,m,15,27,1.8
176,Amit Singhal,m,20,48,2.4
177,Amit Somani,m,14,4,0.29
178,Amitabha Bagchi,u,13,40,3.08
179,Amol Deshpande,m,14,96,6.86
180,Amol Ghoting,m,13,36,2.77
181,Amr Ahmed,m,10,44,4.4
182,Amr El Abbadi,m,30,307,10.23
183,Amruta Joshi,u,8,6,0.75
184,Ana-Maria Popescu,w,11,37,3.36
185,Anagha Kulkarni,u,9,18,2
186,Anand Deshpande,m,27,10,0.37
187,Anand Meka,m,9,4,0.44
188,Anand Rajaraman,m,21,37,1.76
189,Anand Ranganathan,m,16,74,4.63
190,Anand Sivasubramaniam,m,22,188,8.55
191,Anant Jhingran,m,26,27,1.04
192,Anastasia Ailamaki,w,23,169,7.35
193,Anastasios Arvanitis,m,4,10,2.5
194,Anastasios Gounaris,m,12,49,4.08
195,Anastasios Kementsietsidis,m,12,51,4.25
196,Anastasios Noulas,m,3,22,7.33
197,Anastasios Tombros,m,16,48,3
198,Anastassia Ailamaki,w,23,169,7.35
199,Anat Eyal,w,15,11,0.73
200,Andrea Cali,w,14,94,6.71
201,Andrea Pugliese,w,14,57,4.07
202,Andrea Tagarelli,w,12,68,5.67
203,Andreas Brodt,m,6,17,2.83
204,Andreas Broschart,m,8,13,1.63
205,Andreas Dengel,m,27,184,6.81
206,Andreas Harth,m,10,66,6.6
207,Andreas Henrich,m,25,97,3.88
208,Andreas Heuer,m,27,133,4.93
209,Andreas Hotho,m,14,124,8.86
210,Andreas Kaltenbrunner,m,8,30,3.75
211,Andreas Karwath,m,14,26,1.86
212,Andreas Koeller,m,16,13,0.81
213,Andreas Krause,m,18,109,6.06
214,Andreas Nurnberger,m,16,137,8.56
215,Andreas Paepcke,m,33,84,2.55
216,Andreas Rauber,m,16,153,9.56
217,Andreas Thor,m,10,36,3.6
218,Andreas Zufle,m,6,48,8
219,Andrei Arion,m,11,14,1.27
220,Andrei Z. Broder,m,30,145,4.83
221,Andres Monroy-Hernandez,m,13,26,2
222,Andrew Arnold,m,10,19,1.9
223,Andrew Hickl,m,9,16,1.78
224,Andrew J. Connolly,m,12,12,1
225,Andrew McCallum,m,24,148,6.17
226,Andrew McGregor,m,10,76,7.6
227,Andrew S. Fast,m,11,8,0.73
228,Andrew S. Gordon,m,18,43,2.39
229,Andrew T. Fiore,m,13,14,1.08
230,Andrew Tomkins,m,22,96,4.36
231,Andrew Trotman,m,11,76,6.91
232,Andrew Turpin,m,19,77,4.05
233,Andrew W. Moore,m,24,150,6.25
234,Andrew Witkowski,m,30,15,0.5
235,Andrew Y. Ng,m,19,187,9.84
236,Andrey Balmin,m,14,40,2.86
237,Andrey Kustarev,m,3,4,1.33
238,Andrzej Cichocki,m,22,331,15.05
239,Aneesh Sharma,u,5,12,2.4
240,Angela Bonifati,w,17,65,3.82
241,Angela Maduko,w,10,7,0.7
242,Angelika Reiser,w,36,30,0.83
243,Anguel Novoselsky,u,8,7,0.88
244,Anh-Tuan Tran,w,14,5,0.36
245,AnHai Doan,u,20,92,4.6
246,Anil K. Jain,m,39,515,13.21
247,Anil Nori,m,32,18,0.56
248,Anindya Datta,u,22,73,3.32
249,Anindya Ghose,u,12,57,4.75
250,Anirban Dasgupta,u,12,51,4.25
251,Anirban Mahanti,u,14,63,4.5
252,Anirban Majumder,u,8,18,2.25
253,Anish Das Sarma,m,10,59,5.9
254,Anisio Lacerda,u,8,9,1.13
255,Anisoara Nica,u,19,32,1.68
256,Anitha Kannan,w,14,36,2.57
257,Anja Theobald,w,14,14,1
258,Ankit Agrawal,u,6,59,9.83
259,Ankur Jain,u,15,37,2.47
260,Ankur Narang,u,5,26,5.2
261,Anlei Dong,u,13,32,2.46
262,Anmol Bhasin,u,9,6,0.67
263,Ann Christine Catlin,w,17,15,0.88
264,Anna Cinzia Squicciarini,w,11,107,9.73
265,Anna Shtok,w,5,13,2.6
266,Anne H. H. Ngu,w,25,78,3.12
267,Anne N. De Roeck,w,28,50,1.79
268,Anni Coden,w,15,23,1.53
269,Anon Plangprasopchok,m,8,19,2.38
270,Antal van den Bosch,m,21,74,3.52
271,Anthony D. Nguyen,m,9,17,1.89
272,Anthony K. H. Tung,m,16,119,7.44
273,Anthony Tomasic,m,26,53,2.04
274,Anthony Wirth,m,13,35,2.69
275,Anton Bakalov,m,5,5,1
276,Anton Leuski,m,16,44,2.75
277,Anton Mityagin,m,12,22,1.83
278,Anton Riabov,m,13,36,2.77
279,Antonio Alfredo Ferreira Loureiro,m,21,209,9.95
280,Antonio Farina,m,11,38,3.45
281,Antonio Picariello,m,21,106,5.05
282,Antonios Deligiannakis,m,12,43,3.58
283,Antti Ukkonen,m,9,25,2.78
284,Anup Chalamalla,m,6,5,0.83
285,Anupam Joshi,m,21,197,9.38
286,Anupriya Ankolekar,u,13,24,1.85
287,Anurag Maskey,m,11,6,0.55
288,Anwitaman Datta,u,12,136,11.33
289,Ao Feng,m,12,6,0.5
290,Aoying Zhou,u,20,253,12.65
291,Aparna S. Varde,w,12,41,3.42
292,Apostol Natsev,m,17,70,4.12
293,Apostolos N. Papadopoulos,m,18,83,4.61
294,Arash Termehchy,m,11,14,1.27
295,Aravind Yalamanchi,m,14,12,0.86
296,Arbee L. P. Chen,m,30,166,5.53
297,Ardian Kristanto Poernomo,m,8,8,1
298,Ari Rappoport,m,23,68,2.96
299,Arie Shoshani,m,45,102,2.27
300,Ariel Fuxman,m,14,37,2.64
301,Arijit Khan,u,6,15,2.5
302,Arindam Banerjee,u,12,75,6.25
303,Aris Anagnostopoulos,m,13,32,2.46
304,Aris Gkoulalas-Divanis,m,8,53,6.63
305,Aris Tsois,m,13,14,1.08
306,Aristides Gionis,m,18,119,6.61
307,Arjen P. de Vries,m,18,167,9.28
308,Arjun Dasgupta,m,7,7,1
309,Arjun Mukherjee,m,4,16,4
310,Armando Fox,m,21,111,5.29
311,Arnab Bhattacharya,u,10,42,4.2
312,Arnab Nandi,u,9,23,2.56
313,Arnaud Sahuguet,m,16,26,1.63
314,Arnaud Soulet,m,10,35,3.5
315,Arnd Christian Konig,m,15,44,2.93
316,Arno J. Knobbe,m,18,30,1.67
317,Arno Siebes,m,27,74,2.74
318,Arnold P. Boedihardjo,m,9,17,1.89
319,Arnon Amir,m,19,53,2.79
320,Arnon Rosenthal,m,37,102,2.76
321,Arpita Ghosh,w,13,63,4.85
322,Arsany Sawires,u,9,7,0.78
323,Arthur Zimek,m,10,60,6
324,Arun Iyengar,m,25,90,3.6
325,Arun Kumar,m,27,116,4.3
326,Arun S. Maiya,m,6,11,1.83
327,Arvind Arasu,m,13,38,2.92
328,Arvind Hulgeri,m,13,7,0.54
329,Asela Gunawardana,u,16,25,1.56
330,Ashish Goel,m,16,154,9.63
331,Ashish Kundu,m,10,19,1.9
332,Ashish Verma,m,17,52,3.06
333,Ashok N. Srivastava,m,19,36,1.89
334,Ashraf Aboulnaga,m,15,57,3.8
335,Ashutosh Singh,m,20,10,0.5
336,Ashwin Lall,m,8,25,3.13
337,Ashwin Machanavajjhala,m,13,56,4.31
338,Asim Karim,m,10,21,2.1
339,Asma Souihli,w,3,4,1.33
340,Assaf Schuster,m,25,168,6.72
341,Asuman Dogac,w,34,93,2.74
342,Asuncion Gomez-Perez,u,21,157,7.48
343,Athena Vakali,w,23,138,6
344,Athman Bouguettaya,u,22,147,6.68
345,Atish Das Sarma,u,10,60,6
346,Atsuhiro Takasu,m,25,134,5.36
347,Atsushi Fujii,m,18,74,4.11
348,Atsuyoshi Nakamura,u,21,55,2.62
349,Atsuyuki Morishima,u,17,36,2.12
350,Atul Adya,m,19,28,1.47
351,Atulya Velivelli,u,11,10,0.91
352,Aurelie C. Lozano,w,12,22,1.83
353,Avare Stewart,u,13,32,2.46
354,Avi Arampatzis,m,17,34,2
355,Avi Silberschatz,m,38,216,5.68
356,Avigdor Gal,m,21,124,5.9
357,Avinava Dubey,u,5,8,1.6
358,Avishek Anand,u,5,6,1.2
359,Axel Polleres,m,15,127,8.47
360,Axel-Cyrille Ngonga Ngomo,m,7,58,8.29
361,Aya Soffer,w,19,51,2.68
362,Ayman Farahat,m,22,22,1
363,Azadeh Shakery,w,11,24,2.18
364,Azer Bestavros,m,24,139,5.79
365,Azin Ashkan,u,8,14,1.75
366,Azzah Al-Maskari,u,8,9,1.13
367,B. Aditya Prakash,u,7,28,4
368,Badrish Chandramouli,u,9,31,3.44
369,Bahman Bahmani,m,4,14,3.5
370,Bai Wang,m,16,63,3.94
371,Baichen Chen,u,9,15,1.67
372,Baichuan Li,u,4,11,2.75
373,Baihua Zheng,u,13,85,6.54
374,Baile Shi,u,22,118,5.36
375,Balachander Krishnamurthy,u,24,89,3.71
376,Balaji Padmanabhan,m,18,35,1.94
377,Balaji Palanisamy,m,8,17,2.13
378,Balakrishna R. Iyer,u,30,67,2.23
379,Balder ten Cate,m,13,65,5
380,Bamshad Mobasher,u,21,111,5.29
381,Baoli Li,u,11,19,1.73
382,Baoning Wu,u,11,15,1.36
383,Baoping Zhang,u,13,8,0.62
384,Baoshi Yan,u,12,12,1
385,Barbara Carminati,w,13,82,6.31
386,Barbara Catania,w,21,93,4.43
387,Barbara Poblete,w,11,24,2.18
388,Barry Smyth,m,22,293,13.32
389,Bart Goethals,m,15,80,5.33
390,Bart P. Knijnenburg,m,5,27,5.4
391,Barzan Mozafari,m,8,24,3
392,Bee-Chung Chen,w,11,35,3.18
393,Bei Yu,m,16,60,3.75
394,Belle L. Tseng,w,18,90,5
395,Ben Carterette,m,9,66,7.33
396,Ben Fei,m,7,6,0.86
397,Ben He,m,11,64,5.82
398,Ben Kao,m,23,98,4.26
399,Ben Shneiderman,m,42,359,8.55
400,Ben Y. Zhao,m,15,112,7.47
401,Beng Chin Ooi,u,27,274,10.15
402,Benjamin Arai,m,8,9,1.13
403,Benjamin Bercovitz,m,6,9,1.5
404,Benjamin Bustos,m,13,64,4.92
405,Benjamin C. M. Fung,m,11,50,4.55
406,Benjamin Gufler,m,7,5,0.71
407,Benjamin Nguyen,m,14,37,2.64
408,Benjamin Piwowarski,m,12,46,3.83
409,Benjamin Reed,m,18,27,1.5
410,Benjamin Rey,m,8,6,0.75
411,Benno Stein,m,23,119,5.17
412,Benny Kimelfeld,m,9,51,5.67
413,Benoit Dageville,m,23,22,0.96
414,Benoit Dumoulin,m,6,10,1.67
415,Benyu Zhang,u,10,45,4.5
416,Berkant Barla Cambazoglu,m,11,65,5.91
417,Bernard J. Jansen,m,17,122,7.18
418,Bernardo A. Huberman,m,27,117,4.33
419,Bernardo Cuenca Grau,m,10,106,10.6
420,Bernd Amann,m,22,44,2
421,Bernhard Braunmuller,m,17,8,0.47
422,Bernhard Krupl,m,9,13,1.44
423,Bernhard Mitschang,m,30,166,5.53
424,Bernhard Pfahringer,m,29,102,3.52
425,Bernhard Seeger,m,28,98,3.5
426,Bernhard Stegmaier,m,10,7,0.7
427,Bernhard Zeller,m,15,5,0.33
428,Bert Van der Linden,m,13,6,0.46
429,Berthier A. Ribeiro-Neto,u,24,82,3.42
430,Berthold Reinwald,m,24,47,1.96
431,Bertram Ludascher,m,22,148,6.73
432,Beth Brownholtz,w,10,26,2.6
433,Beth Trushkowsky,w,7,11,1.57
434,Bettina Kemme,w,17,79,4.65
435,Betty Salzberg,w,28,59,2.11
436,Bevan Koopman,m,3,10,3.33
437,Beverly Yang,w,13,16,1.23
438,Bharat Kumar,m,21,30,1.43
439,Bhargav Kanagal,u,6,9,1.5
440,Bhaskar Ghosh,m,20,13,0.65
441,Bhaskar Mehta,m,10,20,2
442,Bhavani M. Thuraisingham,u,32,340,10.63
443,Bhushan Mandhani,m,11,6,0.55
444,Bhuvan Bamba,u,10,22,2.2
445,Bhuvana Ramabhadran,u,16,126,7.88
446,Bianca Schroeder,w,14,30,2.14
447,Bianca Zadrozny,w,13,31,2.38
448,Biao Xiang,m,5,9,1.8
449,Bicheng Liu,u,18,5,0.28
450,Bijan Parsia,m,13,153,11.77
451,Bill Howe,m,12,57,4.75
452,Bill Yuan-chi Chiu,m,12,9,0.75
453,Bilyana Taneva,u,4,5,1.25
454,Bin B. Zhu,m,19,45,2.37
455,Bin Bi,m,6,8,1.33
456,Bin Cao,m,12,77,6.42
457,Bin Chen,m,22,178,8.09
458,Bin Cui,m,13,100,7.69
459,Bin Gao,m,10,50,5
460,Bin He,m,13,136,10.46
461,Bin Jiang,m,26,165,6.35
462,Bin Li,m,26,534,20.54
463,Bin Liu,m,10,12,1.2
464,Bin Liu,m,12,12,1
465,Bin Tan,m,16,27,1.69
466,Bin Wang,m,27,541,20.04
467,Bin Wei,m,19,35,1.84
468,Bin Wu,m,19,290,15.26
469,Bin Yang,m,6,25,4.17
470,Bin Yao,m,5,10,2
471,Bin Zhao,m,17,111,6.53
472,Bin Zhou,m,7,13,1.86
473,Bing Bai,m,10,37,3.7
474,Bing Hu,m,3,9,3
475,Bing Li,m,20,243,12.15
476,Bing Liu,m,26,173,6.65
477,Bing Tian Dai,m,8,13,1.63
478,Bingjun Sun,u,10,13,1.3
479,Bingsheng He,u,20,98,4.9
480,Binyamin Rosenfeld,m,15,18,1.2
481,Biplav Srivastava,u,18,65,3.61
482,Birger Larsen,m,12,51,4.25
483,Bishwaranjan Bhattacharjee,u,11,24,2.18
484,Biswanath Panda,u,8,10,1.25
485,Bjorn Bringmann,m,12,18,1.5
486,Blaz Fortuna,u,9,36,4
487,Bo Chen,m,23,220,9.57
488,Bo Liu,m,21,393,18.71
489,Bo Long,m,9,28,3.11
490,Bo Luo,m,12,40,3.33
491,Bo Pang,m,12,59,4.92
492,Bo Wang,m,16,232,14.5
493,Bo Zhang,m,31,507,16.35
494,Bo Zhao,m,10,116,11.6
495,Bo-June Paul Hsu,m,13,17,1.31
496,Bodo Billerbeck,m,11,14,1.27
497,Boduo Li,u,6,10,1.67
498,Bogdan Alexe,m,10,27,2.7
499,Bogdan Cautis,m,10,32,3.2
500,Boi Faltings,u,29,248,8.55
501,Bolin Ding,m,8,41,5.13
502,Bongki Moon,u,20,69,3.45
